gpu_id,cmd_index,total_cmds,return_code,elapsed_sec,started_at,dry_run,log_path,command
2,1,40,0,273.786,2026-03-18 14:01:55,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_001.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,2,40,0,260.865,2026-03-18 14:06:29,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_002.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,3,40,0,289.159,2026-03-18 14:10:50,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_003.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,4,40,0,270.601,2026-03-18 14:15:39,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_004.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,5,40,0,263.233,2026-03-18 14:20:09,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_005.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,6,40,0,264.674,2026-03-18 14:24:33,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_006.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,7,40,0,287.517,2026-03-18 14:28:57,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_007.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,8,40,0,283.028,2026-03-18 14:33:45,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_008.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,9,40,0,275.256,2026-03-18 14:38:28,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_009.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,10,40,0,274.11,2026-03-18 14:43:03,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_010.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,11,40,0,146.985,2026-03-18 14:47:37,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_011.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,12,40,0,157.281,2026-03-18 14:50:04,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_012.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,13,40,0,143.803,2026-03-18 14:52:42,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_013.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,14,40,0,162.129,2026-03-18 14:55:05,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_014.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,15,40,0,147.631,2026-03-18 14:57:47,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_015.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,16,40,0,168.424,2026-03-18 15:00:15,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_016.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,17,40,0,148.355,2026-03-18 15:03:04,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_017.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,18,40,0,150.155,2026-03-18 15:05:32,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_018.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,19,40,0,146.703,2026-03-18 15:08:02,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_019.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,20,40,0,150.305,2026-03-18 15:10:29,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_020.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,21,40,0,267.132,2026-03-18 15:12:59,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_021.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,22,40,0,269.535,2026-03-18 15:17:26,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_022.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,23,40,0,164.784,2026-03-18 15:21:56,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_023.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,24,40,0,267.285,2026-03-18 15:24:41,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_024.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,25,40,0,266.638,2026-03-18 15:29:08,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_025.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,26,40,0,155.639,2026-03-18 15:33:34,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_026.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,27,40,0,150.939,2026-03-18 15:36:10,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_027.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,28,40,0,266.319,2026-03-18 15:38:41,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_028.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,29,40,0,263.974,2026-03-18 15:43:07,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_029.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,30,40,0,265.377,2026-03-18 15:47:31,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_030.log,python train_hybrid.py --data_name pushpins --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,31,40,0,189.966,2026-03-18 15:51:57,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_031.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,32,40,0,204.985,2026-03-18 15:55:07,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_032.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,33,40,0,200.654,2026-03-18 15:58:32,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_033.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,34,40,0,199.749,2026-03-18 16:01:52,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_034.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,35,40,0,124.502,2026-03-18 16:05:12,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_035.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,36,40,0,200.389,2026-03-18 16:07:17,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_036.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,37,40,0,199.91,2026-03-18 16:10:37,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_037.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,38,40,0,200.011,2026-03-18 16:13:57,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_038.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,39,40,0,202.111,2026-03-18 16:17:17,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_039.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
2,40,40,0,201.733,2026-03-18 16:20:39,0,logs/multi_gpu_queue/20260318_140155/gpu_2/cmd_040.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,1,80,0,139.412,2026-03-18 14:01:55,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_001.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,2,80,0,158.447,2026-03-18 14:04:14,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_002.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,3,80,0,145.299,2026-03-18 14:06:53,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_003.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,4,80,0,207.595,2026-03-18 14:09:18,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_004.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,5,80,0,143.837,2026-03-18 14:12:46,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_005.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,6,80,0,149.376,2026-03-18 14:15:10,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_006.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,7,80,0,203.041,2026-03-18 14:17:39,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_007.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,8,80,0,202.359,2026-03-18 14:21:02,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_008.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,9,80,0,204.171,2026-03-18 14:24:24,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_009.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,10,80,0,202.659,2026-03-18 14:27:49,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_010.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,11,80,0,169.664,2026-03-18 14:31:11,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_011.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,12,80,0,217.529,2026-03-18 14:34:01,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_012.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,13,80,0,213.54,2026-03-18 14:37:38,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_013.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,14,80,0,233.379,2026-03-18 14:41:12,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_014.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,15,80,0,215.348,2026-03-18 14:45:05,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_015.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,16,80,0,213.133,2026-03-18 14:48:41,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_016.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,17,80,0,220.018,2026-03-18 14:52:14,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_017.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,18,80,0,216.451,2026-03-18 14:55:54,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_018.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,19,80,0,217.467,2026-03-18 14:59:30,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_019.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
3,20,80,0,213.519,2026-03-18 15:03:08,0,logs/multi_gpu_queue/20260318_140155/gpu_3/cmd_020.log,python train_hybrid.py --data_name blue_splicing --mask True --text True --double_encoder True --few_shot True --shot 5 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
