task_id,task_name,base_index,repeat_index,repeat_total,gpu_id,return_code,elapsed_sec,started_at,dry_run,log_path,command
61,banana_juice_winclip,7,1,10,0,0,158.45,2026-03-18 18:04:43,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0061.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
62,banana_juice_winclip,7,2,10,1,0,150.074,2026-03-18 18:05:02,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0062.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
63,banana_juice_winclip,7,3,10,2,0,223.151,2026-03-18 18:07:09,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0063.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
64,banana_juice_winclip,7,4,10,0,0,161.673,2026-03-18 18:07:22,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0064.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
65,banana_juice_winclip,7,5,10,1,0,172.916,2026-03-18 18:07:32,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0065.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
66,banana_juice_winclip,7,6,10,0,0,155.479,2026-03-18 18:10:03,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0066.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
67,banana_juice_winclip,7,7,10,1,0,217.175,2026-03-18 18:10:25,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0067.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
68,banana_juice_winclip,7,8,10,2,0,215.913,2026-03-18 18:10:52,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0068.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
69,banana_juice_winclip,7,9,10,0,0,220.44,2026-03-18 18:12:39,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0069.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
70,banana_juice_winclip,7,10,10,1,0,151.58,2026-03-18 18:14:02,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0070.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
71,banana_juice_promptad,8,1,10,2,0,177.159,2026-03-18 18:14:28,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0071.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
72,banana_juice_promptad,8,2,10,0,0,179.374,2026-03-18 18:16:19,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0072.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
73,banana_juice_promptad,8,3,10,1,0,181.352,2026-03-18 18:16:34,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0073.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
74,banana_juice_promptad,8,4,10,2,0,179.972,2026-03-18 18:17:25,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0074.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
75,banana_juice_promptad,8,5,10,0,0,178.629,2026-03-18 18:19:19,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0075.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
76,banana_juice_promptad,8,6,10,1,0,182.125,2026-03-18 18:19:35,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0076.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
77,banana_juice_promptad,8,7,10,2,0,181.261,2026-03-18 18:20:25,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0077.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
78,banana_juice_promptad,8,8,10,0,0,177.071,2026-03-18 18:22:17,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0078.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
79,banana_juice_promptad,8,9,10,1,0,178.856,2026-03-18 18:22:37,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0079.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
80,banana_juice_promptad,8,10,10,2,0,176.504,2026-03-18 18:23:27,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0080.log,python train_hybrid.py --data_name banana_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
81,orange_juice_winclip,9,1,10,0,0,135.664,2026-03-18 18:25:14,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0081.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
82,orange_juice_winclip,9,2,10,1,0,137.859,2026-03-18 18:25:36,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0082.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
83,orange_juice_winclip,9,3,10,2,0,140.71,2026-03-18 18:26:23,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0083.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
84,orange_juice_winclip,9,4,10,0,0,138.131,2026-03-18 18:27:30,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0084.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
85,orange_juice_winclip,9,5,10,1,0,155.593,2026-03-18 18:27:54,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0085.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
86,orange_juice_winclip,9,6,10,2,0,139.923,2026-03-18 18:28:44,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0086.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
87,orange_juice_winclip,9,7,10,0,0,135.3,2026-03-18 18:29:48,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0087.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
88,orange_juice_winclip,9,8,10,1,0,141.958,2026-03-18 18:30:29,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0088.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
89,orange_juice_winclip,9,9,10,2,0,135.573,2026-03-18 18:31:04,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0089.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
90,orange_juice_winclip,9,10,10,0,0,132.392,2026-03-18 18:32:03,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0090.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
91,orange_juice_promptad,10,1,10,1,0,171.641,2026-03-18 18:32:51,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0091.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
92,orange_juice_promptad,10,2,10,2,0,174.443,2026-03-18 18:33:19,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0092.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
93,orange_juice_promptad,10,3,10,0,0,170.042,2026-03-18 18:34:16,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0093.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
94,orange_juice_promptad,10,4,10,1,0,171.717,2026-03-18 18:35:43,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0094.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
95,orange_juice_promptad,10,5,10,2,0,166.91,2026-03-18 18:36:14,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0095.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
96,orange_juice_promptad,10,6,10,0,0,170.498,2026-03-18 18:37:06,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0096.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
97,orange_juice_promptad,10,7,10,1,0,170.349,2026-03-18 18:38:35,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0097.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
98,orange_juice_promptad,10,8,10,2,0,171.685,2026-03-18 18:39:01,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0098.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
99,orange_juice_promptad,10,9,10,0,0,170.547,2026-03-18 18:39:56,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0099.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
100,orange_juice_promptad,10,10,10,1,0,169.878,2026-03-18 18:41:25,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0100.log,python train_hybrid.py --data_name orange_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
101,cherry_juice_winclip,11,1,10,2,0,199.9,2026-03-18 18:41:52,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0101.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
102,cherry_juice_winclip,11,2,10,0,0,197.968,2026-03-18 18:42:47,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0102.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
103,cherry_juice_winclip,11,3,10,1,0,200.402,2026-03-18 18:44:15,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0103.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
104,cherry_juice_winclip,11,4,10,2,0,156.654,2026-03-18 18:45:12,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0104.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
105,cherry_juice_winclip,11,5,10,0,0,197.868,2026-03-18 18:46:05,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0105.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
106,cherry_juice_winclip,11,6,10,1,0,201.324,2026-03-18 18:47:35,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0106.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
107,cherry_juice_winclip,11,7,10,2,0,137.259,2026-03-18 18:47:49,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0107.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
108,cherry_juice_winclip,11,8,10,0,0,145.749,2026-03-18 18:49:23,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0108.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
109,cherry_juice_winclip,11,9,10,2,0,219.066,2026-03-18 18:50:06,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0109.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
110,cherry_juice_winclip,11,10,10,1,0,200.804,2026-03-18 18:50:57,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0110.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model winclip --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
111,cherry_juice_promptad,12,1,10,0,0,166.934,2026-03-18 18:51:49,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0111.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
112,cherry_juice_promptad,12,2,10,2,0,167.574,2026-03-18 18:53:45,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0112.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
113,cherry_juice_promptad,12,3,10,1,0,170.851,2026-03-18 18:54:17,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0113.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
114,cherry_juice_promptad,12,4,10,0,0,168.828,2026-03-18 18:54:35,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0114.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
115,cherry_juice_promptad,12,5,10,2,0,167.36,2026-03-18 18:56:33,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0115.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
116,cherry_juice_promptad,12,6,10,1,0,170.104,2026-03-18 18:57:08,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0116.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
117,cherry_juice_promptad,12,7,10,0,0,169.985,2026-03-18 18:57:24,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0117.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
118,cherry_juice_promptad,12,8,10,2,0,167.731,2026-03-18 18:59:20,0,logs/multi_gpu_work_queue/20260318_163702/gpu_2/task_0118.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
119,cherry_juice_promptad,12,9,10,1,0,170.851,2026-03-18 18:59:58,0,logs/multi_gpu_work_queue/20260318_163702/gpu_1/task_0119.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
120,cherry_juice_promptad,12,10,10,0,0,167.444,2026-03-18 19:00:14,0,logs/multi_gpu_work_queue/20260318_163702/gpu_0/task_0120.log,python train_hybrid.py --data_name cherry_juice --mask True --text True --double_encoder True --few_shot True --shot 1 --hybrid_model promptad --hybrid_weight 0.3 --hybrid_batch_size 16 --epoch 100 --log True --lr 5e-4 --detection True --preprocess True
